date,gross_return,turnover,cost,net_return,cum_gross,cum_net
2024-07-11,0.03917466293285119,0.0,0.0,0.03917466293285119,0.7629551362473831,0.7054367084969707
2024-07-12,0.005838229063328999,0.0,0.0,0.005838229063328999,0.7674094430978387,0.7095552095908568
2024-07-15,-0.004129980161491691,0.0,0.0,-0.004129980161491691,0.7642400573221032,0.7066247606517635
2024-07-16,0.01545513417921948,0.0,0.0,0.01545513417921948,0.7760514899531508,0.7175457411419953
2024-07-17,0.0367122304769382,1.2735746265830417,0.0010188597012664334,0.03569337077567177,0.8045420711142822,0.7431573673290807
2024-07-18,0.006930726796594652,0.0,0.0,0.006930726796594652,0.8101181324055416,0.748307988008915
2024-07-19,0.005088373491747456,0.0,0.0,0.005088373491747456,0.814240316035658,0.7521156585387624
2024-07-22,-0.015728102884410622,0.0,0.0,-0.015728102884410622,0.8014338605724142,0.7402863060802884
2024-07-23,-0.009644763396170982,0.0,0.0,-0.009644763396170982,0.7937042206095134,0.7331464198127187
2024-07-24,0.024730832342225513,1.3273407064413572,0.0010618725651530857,0.023668959777072427,0.813333186618724,0.7504992329339706
2024-07-25,0.018160080775292776,0.0,0.0,0.018160080775292776,0.8281033829849463,0.7641283596258468
2024-07-26,0.0011625197862242726,0.0,0.0,0.0011625197862242726,0.8290660695527056,0.7650166739631269
